Event Code,EventName,Code,InUse,Error Description,Display,Custom Error Description,Possible Causes,Recommended Action
13014,battery_over_temperature_during_discharge_warning,13014,True,Battery internal fault,True,Battery internal fault,A battery internal fault occurred,"This message is for informational purposes only. No action is necessary at this time. If the problem persists, please contact SunPower."
13015,battery_cell_delta_voltage_too_high_warning,13015,True,Battery internal fault,True,Battery internal fault,A battery internal fault occurred,"This message is for informational purposes only. No action is necessary at this time. If the problem persists, please contact SunPower."
13016,battery_cell_temperature_diff_too_high_warning,13016,True,Battery internal fault,True,Battery internal fault,A battery internal fault occurred,"This message is for informational purposes only. No action is necessary at this time. If the problem persists, please contact SunPower."
13017,battery_state_of_charge_low_warning,13017,True,Battery has low state of charge,True,Battery has low state of charge,"Battery may have discharged during transportation or storage. If this SunVault system has been installed and commissioned already, long periods of bad weather may have caused the battery to drain excessively. Inverter may be malfunctioning.",Try charging battery manually or from grid power. Check for inverter errors.
13018,battery_pack_will_be_turned_off_warning,13018,True,Battery pack will be turned off,True,Battery pack will be turned off,Check user manual,Check user manual
13019,battery_internal_communication_fail_warning,13019,True,Battery internal fault,True,Battery internal fault,A battery internal fault occurred,"This message is for informational purposes only. No action is necessary at this time. If the problem persists, please contact SunPower."
13020,battery_hardware_under_voltage_warning,13020,False,battery_hardware_under_voltage_warning,False,,,
13021,battery_hardware_over_voltage_warning,13021,False,battery_hardware_over_voltage_warning,False,,,
13022,battery_hardware_over_current_warning,13022,False,battery_hardware_over_current_warning,False,,,
13023,battery_hardware_over_temperature_warning,13023,False,battery_hardware_over_temperature_warning,False,,,
13024,battery_adc_module_fault_warning,13024,False,battery_adc_module_fault_warning,False,,,
13025,battery_afe_mcu_comm_error_warning,13025,False,battery_afe_mcu_comm_error_warning,False,,,
13026,battery_pre_charge_failure_warning,13026,False,battery_pre_charge_failure_warning,False,,,
13027,battery_contactor_welded_warning,13027,False,battery_contactor_welded_warning,False,,,
13028,battery_pos_contactor_drive_fault_warning,13028,False,battery_pos_contactor_drive_fault_warning,False,,,
13029,battery_pre_charge_contactor_drive_fault_warning,13029,False,battery_pre_charge_contactor_drive_fault_warning,False,,,
13030,battery_neg_contactor_drive_fault_warning,13030,False,battery_neg_contactor_drive_fault_warning,False,,,
13031,battery_pos_contactor_offline_warning,13031,False,battery_pos_contactor_offline_warning,False,,,
13032,battery_pre_charge_contactor_offline_warning,13032,False,battery_pre_charge_contactor_offline_warning,False,,,
13033,battery_neg_contactor_offline_warning,13033,False,battery_neg_contactor_offline_warning,False,,,
13034,battery_pos_contactor_welded_warning,13034,False,battery_pos_contactor_welded_warning,False,,,
13035,battery_neg_contactor_welded_warning,13035,False,battery_neg_contactor_welded_warning,False,,,
13036,battery_pack_enumeration_error_warning,13036,False,battery_pack_enumeration_error_warning,False,,,
13037,battery_master_slave_communication_error_warning,13037,False,battery_master_slave_communication_error_warning,False,,,
13038,battery_soft_start_failure_warning,13038,False,battery_soft_start_failure_warning,False,,,
13039,battery_internal_failure_warning,13039,False,battery_internal_failure_warning,False,,,
13040,battery_cell_under_voltage_warning,13040,False,battery_cell_under_voltage_warning,False,,,
13041,battery_cell_over_voltage_warning,13041,False,battery_cell_over_voltage_warning,False,,,
13042,battery_cell_delta_voltage_warning,13042,False,battery_cell_delta_voltage_warning,False,,,
13043,battery_state_of_health_warning,13043,False,battery_state_of_health_warning,False,,,
13044,battery_firmware_update_failure_warning,13044,False,battery_firmware_update_failure_warning,False,,,
14000,esshub_under_temperature_warning,14000,True,ESS temperature too low,True,ESS temperature too low,Water or ice may have intruded into the all-in-one enclosure. The all-in-one door may be closed.,Please ensure that the all-in-one enclosure door is properly closed. Check for water or ice intrusion.
14001,esshub_over_temperature_warning,14001,True,ESS temperature too high,True,ESS temperature too high,"The ESS enclosure may be located in an overly hot location.
ESS enclosure fans may be blocked or faulty. ","Ensure that ESS is not near a heat source.
Ensure that ESS fans are not blocked.
Check that the inverter air filter is unblocked and clean.
Check that the ESS enclosure door is properly locked."
14002,esshub_under_humidity_warning,14002,False,ESS humidiy is too high,False,ESS humidiy is too high,Water intrusion into ESS enclosure.,Please ensure that the all-in-one enclosure door is properly closed. Check for water or ice intrusion.
14003,esshub_over_humidity_warning,14003,True,ESS enclosure high humidity warning,True,ESS enclosure high humidity warning,Water intrusion into ESS enclosure,Ensure that the ESS enclosure door is closed and check for water intrusion.
14004,esshub_gateway_output_under_voltage_warning,14004,True,ESS gateway power supply under voltage,True,ESS gateway power supply under voltage,Check user manual,Check user manual
14005,esshub_gateway_output_over_voltage_warning,14005,True,ESS gateway power supply over voltage,True,ESS gateway power supply over voltage,Check user manual,Check user manual
14006,esshub_dcdc_supply_under_voltage_warning,14006,True,MIO board supply under voltage,True,MIO board supply under voltage,Check user manual,Check user manual
14007,esshub_dcdc_supply_over_voltage_warning,14007,True,MIO board auxiliary power supply over voltage,True,MIO board auxiliary power supply over voltage,Check user manual,Check user manual
14008,esshub_supply_under_voltage_warning,14008,True,MIO board supply under voltage,True,MIO board supply under voltage,Check user manual,Check user manual
14009,esshub_supply_over_voltage_warning,14009,True,MIO board auxiliary power supply over voltage,True,MIO board auxiliary power supply over voltage,Check user manual,Check user manual
14010,esshub_communication_outage_warning,14010,False,esshub_communication_outage_warning,False,,,
14011,esshub_fw_error_inval_warning,14011,False,esshub_fw_error_inval_warning,False,,,
14012,esshub_fw_error_spi_bsy_warning,14012,False,esshub_fw_error_spi_bsy_warning,False,,,
14013,esshub_fw_error_spi_inval_cs_warning,14013,False,esshub_fw_error_spi_inval_cs_warning,False,,,
14014,esshub_fw_error_spi_warning,14014,False,esshub_fw_error_spi_warning,False,,,
14015,esshub_fw_error_flash_w_key_warning,14015,False,esshub_fw_error_flash_w_key_warning,False,,,
14016,esshub_fw_error_flash_r_warning,14016,False,esshub_fw_error_flash_r_warning,False,,,
14017,esshub_fw_error_flash_crc_warning,14017,False,esshub_fw_error_flash_crc_warning,False,,,
14018,esshub_fw_error_flash_w_warning,14018,False,esshub_fw_error_flash_w_warning,False,,,
14019,esshub_fw_error_eeprom_warning,14019,False,esshub_fw_error_eeprom_warning,False,,,
14020,esshub_fw_error_eeprom_r_warning,14020,False,esshub_fw_error_eeprom_r_warning,False,,,
14021,esshub_fw_error_eeprom_w_warning,14021,False,esshub_fw_error_eeprom_w_warning,False,,,
14022,esshub_fw_error_led_drv_warning,14022,False,esshub_fw_error_led_drv_warning,False,,,
14023,esshub_fw_error_mbs_warning,14023,False,esshub_fw_error_mbs_warning,False,,,
14024,esshub_fw_error_btldr_en_key_warning,14024,False,esshub_fw_error_btldr_en_key_warning,False,,,
14025,esshub_fw_error_btldr_already_warning,14025,False,esshub_fw_error_btldr_already_warning,False,,,
14026,esshub_fw_error_btldr_data_ready_warning,14026,False,esshub_fw_error_btldr_data_ready_warning,False,,,
14027,esshub_fw_error_btldr_rsp_ready_warning,14027,False,esshub_fw_error_btldr_rsp_ready_warning,False,,,
14028,esshub_fw_error_contactor_protect_warning,14028,False,esshub_fw_error_contactor_protect_warning,False,,,
14029,esshub_fw_error_unknown_warning,14029,False,esshub_fw_error_unknown_warning,False,,,
14030,esshub_firmware_update_failure_warning,14030,False,esshub_firmware_update_failure_warning,False,,,
15000,gateway_communication_outage_warning,15000,False,gateway_communication_outage_warning,False,,,
15001,gateway_firmware_update_failure_warning,15001,False,gateway_firmware_update_failure_warning,False,,,
15002,gateway_bulk_settings_failure_warning,15002,False,gateway_bulk_settings_failure_warning,False,,,
16000,pvs_cmeter_ac_grid_1n_under_voltage_warning,16000,True,Consumption meter phase 1 under voltage.,True,Consumption meter phase 1 under voltage.,"Conductor terminations flipped, CT terminations are incorrectly installed.",Check installation of load terminations. Check that CT voltage sensing is correclty installed.
16001,pvs_cmeter_ac_grid_1n_over_voltage_warning,16001,True,Consumption meter phase 1 over voltage.,True,Consumption meter phase 1 over voltage.,"Conductor terminations flipped, CT terminations are incorrectly installed.",Check installation of load terminations. Check that CT voltage sensing is correclty installed.
16002,pvs_cmeter_ac_grid_2n_under_voltage_warning,16002,True,Consumption meter phase 2 under voltage.,True,Consumption meter phase 2 under voltage.,"Conductor terminations flipped, CT terminations are incorrectly installed.",Check installation of load terminations. Check that CT voltage sensing is correclty installed.
16003,pvs_cmeter_ac_grid_2n_over_voltage_warning,16003,True,Consumption meter phase 2 over voltage.,True,Consumption meter phase 2 over voltage.,"Conductor terminations flipped, CT terminations are incorrectly installed.",Check installation of load terminations. Check that CT voltage sensing is correclty installed.
16004,pvs_cmeter_ac_grid_12_under_voltage_warning,16004,True,Consumption meter phase 1-2 under voltage.,True,Consumption meter phase 1-2 under voltage.,"Conductor terminations flipped, CT terminations are incorrectly installed.",Check installation of load terminations. Check that CT voltage sensing is correclty installed.
16005,pvs_cmeter_ac_grid_12_over_voltage_warning,16005,True,Consumption meter phase 1-2 over voltage.,True,Consumption meter phase 1-2 over voltage.,"Conductor terminations flipped, CT terminations are incorrectly installed.",Check installation of load terminations. Check that CT voltage sensing is correclty installed.
16006,pvs_cmeter_ac_grid_under_frequency_warning,16006,True,AC Grid under frequency,True,AC Grid under frequency,This is likely a grid disturbance,Check with utlity.
16007,pvs_cmeter_ac_grid_over_frequency_warning,16007,True,AC grid over frequency,True,AC grid over frequency,This is likely a grid disturbance,Check with utlity.
20000,component_check_no_midc_alarm,20000,False,component_check_no_midc_alarm,False,,,
20001,component_check_no_mio_alarm,20001,False,component_check_no_mio_alarm,False,,,
20002,component_check_no_gw_alarm,20002,False,component_check_no_gw_alarm,False,,,
20003,component_check_no_inverter_alarm,20003,False,component_check_no_inverter_alarm,False,,,
20004,component_check_no_bms_alarm,20004,False,component_check_no_bms_alarm,False,,,
20005,component_check_too_many_inverters_alarm,20005,False,component_check_too_many_inverters_alarm,False,,,
20006,component_check_mio_xw_mismatch_alarm,20006,False,component_check_mio_xw_mismatch_alarm,False,,,
20007,component_check_too_few_batteries_alarm,20007,False,component_check_too_few_batteries_alarm,False,,,
20008,component_check_too_many_batteries_alarm,20008,False,component_check_too_many_batteries_alarm,False,,,
20015,mapping_inverter_no_batteries_alarm,20015,False,mapping_inverter_no_batteries_alarm,False,,,
20016,mapping_inverter_partial_batteries_alarm,20016,False,mapping_inverter_partial_batteries_alarm,False,,,
20017,mapping_batteries_no_inverter_alarm,20017,False,mapping_batteries_no_inverter_alarm,False,,,
20018,mapping_inverter_too_many_batteries_alarm,20018,False,mapping_inverter_too_many_batteries_alarm,False,,,
20019,mapping_battery_more_than_one_inverter_alarm,20019,False,mapping_battery_more_than_one_inverter_alarm,False,,,
20020,mapping_mio_no_inverter_alarm,20020,False,mapping_mio_no_inverter_alarm,False,,,
20021,mapping_inverter_no_mio_alarm,20021,False,mapping_inverter_no_mio_alarm,False,,,
20022,mapping_inverter_too_many_mio_alarm,20022,False,mapping_inverter_too_many_mio_alarm,False,,,
20023,mapping_mio_more_than_one_inverter_alarm,20023,False,mapping_mio_more_than_one_inverter_alarm,False,,,
20024,mapping_bms_no_inverter_alarm,20024,False,mapping_bms_no_inverter_alarm,False,,,
20025,mapping_inverter_no_bms_alarm,20025,False,mapping_inverter_no_bms_alarm,False,,,
20026,mapping_inverter_too_many_bms_alarm,20026,False,mapping_inverter_too_many_bms_alarm,False,,,
20027,mapping_bms_more_than_one_inverter_alarm,20027,False,mapping_bms_more_than_one_inverter_alarm,False,,,
20028,mapping_no_inverter_alarm,20028,False,mapping_no_inverter_alarm,False,,,
20029,mapping_no_gateway_alarm,20029,False,mapping_no_gateway_alarm,False,,,
20030,mapping_no_midc_alarm,20030,False,mapping_no_midc_alarm,False,,,
20031,mapping_too_many_gateways_alarm,20031,False,mapping_too_many_gateways_alarm,False,,,
20032,mapping_too_many_midc_alarm,20032,False,mapping_too_many_midc_alarm,False,,,
20400,health_check_missing_ess_component_map_alarm,20400,False,health_check_missing_ess_component_map_alarm,False,,,
20401,health_check_invalid_ess_component_map_alarm,20401,False,health_check_invalid_ess_component_map_alarm,False,,,
20402,health_check_missing_ess_alarm,20402,False,health_check_missing_ess_alarm,False,,,
20403,health_check_too_few_batteries_alarm,20403,False,health_check_too_few_batteries_alarm,False,,,
20404,health_check_too_few_inverter_alarm,20404,False,health_check_too_few_inverter_alarm,False,,,
20405,health_check_too_few_mio_alarm,20405,False,health_check_too_few_mio_alarm,False,,,
20406,health_check_too_few_bms_alarm,20406,False,health_check_too_few_bms_alarm,False,,,
20407,health_check_too_many_batteries_alarm,20407,False,health_check_too_many_batteries_alarm,False,,,
20408,health_check_too_many_inverter_alarm,20408,False,health_check_too_many_inverter_alarm,False,,,
20409,health_check_too_many_mio_alarm,20409,False,health_check_too_many_mio_alarm,False,,,
20410,health_check_too_many_bms_alarm,20410,False,health_check_too_many_bms_alarm,False,,,
20411,health_check_unassigned_battery_alarm,20411,False,health_check_unassigned_battery_alarm,False,,,
20412,health_check_unassigned_inverter_alarm,20412,False,health_check_unassigned_inverter_alarm,False,,,
20413,health_check_unassigned_mio_alarm,20413,False,health_check_unassigned_mio_alarm,False,,,
20414,health_check_unassigned_bms_alarm,20414,False,health_check_unassigned_bms_alarm,False,,,
20415,health_check_net_ct_no_c_meter_alarm,20415,False,health_check_net_ct_no_c_meter_alarm,False,,,
20416,health_check_net_ct_no_inverter_alarm,20416,False,health_check_net_ct_no_inverter_alarm,False,,,
20417,health_check_net_ct_too_many_inverter_alarm,20417,False,health_check_net_ct_too_many_inverter_alarm,False,,,
20418,health_check_net_ct_inconsistent_changes_alarm,20418,False,health_check_net_ct_inconsistent_changes_alarm,False,,,
20419,health_check_communication_outage_alarm,20419,False,health_check_communication_outage_alarm,False,,,
20550,mi_firmware_no_backup_support_alarm,20550,False,mi_firmware_no_backup_support_alarm,False,,,
21000,contactor_position_unknown_alarm,21000,False,contactor_position_unknown_alarm,False,,,
21001,contactor_open_alarm,21001,False,contactor_open_alarm,False,,,
21002,contactor_closed_alarm,21002,False,contactor_closed_alarm,False,,,
21003,contactor_stuck_open_alarm,21003,False,contactor_stuck_open_alarm,False,,,
21004,contactor_stuck_closed_alarm,21004,False,contactor_stuck_closed_alarm,False,,,
21005,contactor_mismatched_open_alarm,21005,False,contactor_mismatched_open_alarm,False,,,
21006,contactor_mismatched_closed_alarm,21006,False,contactor_mismatched_closed_alarm,False,,,
21007,contactor_mismatched_stuck_open_alarm,21007,False,contactor_mismatched_stuck_open_alarm,False,,,
21008,contactor_mismatched_stuck_closed_alarm,21008,False,contactor_mismatched_stuck_closed_alarm,False,,,
21009,contactor_error_unknown_alarm,21009,False,contactor_error_unknown_alarm,False,,,
21010,hubplus_under_temperature_alarm,21010,False,hubplus_under_temperature_alarm,False,,,
21011,hubplus_over_temperature_alarm,21011,False,hubplus_over_temperature_alarm,False,,,
21012,hubplus_under_humidity_alarm,21012,False,hubplus_under_humidity_alarm,False,,,
21013,hubplus_over_humidity_alarm,21013,False,hubplus_over_humidity_alarm,False,,,
21014,rapid_shutdown_disconnected_alarm,21014,False,rapid_shutdown_disconnected_alarm,False,,,
21015,rapid_shutdown_activated_alarm,21015,False,rapid_shutdown_activated_alarm,False,,,
21016,hubplus_acdc_supply_under_voltage_alarm,21016,False,hubplus_acdc_supply_under_voltage_alarm,False,,,
21017,hubplus_acdc_supply_over_voltage_alarm,21017,False,hubplus_acdc_supply_over_voltage_alarm,False,,,
21018,hubplus_inverter_aux_under_voltage_alarm,21018,False,hubplus_inverter_aux_under_voltage_alarm,False,,,
21019,hubplus_inverter_aux_over_voltage_alarm,21019,False,hubplus_inverter_aux_over_voltage_alarm,False,,,
21020,hubplus_supply_under_voltage_alarm,21020,False,hubplus_supply_under_voltage_alarm,False,,,
21021,hubplus_supply_over_voltage_alarm,21021,False,hubplus_supply_over_voltage_alarm,False,,,
21022,hubplus_jumpstart_detected_alarm,21022,False,hubplus_jumpstart_detected_alarm,False,,,
21023,hubplus_jumpstart_active_alarm,21023,False,hubplus_jumpstart_active_alarm,False,,,
21024,hubplus_jumpstart_out_of_range_alarm,21024,False,hubplus_jumpstart_out_of_range_alarm,False,,,
21025,hubplus_communication_outage_alarm,21025,False,hubplus_communication_outage_alarm,False,,,
21026,hubplus_grid_voltage_outage_alarm,21026,False,hubplus_grid_voltage_outage_alarm,False,,,
21027,hubplus_load_voltage_outage_alarm,21027,False,hubplus_load_voltage_outage_alarm,False,,,
21028,hubplus_firmware_update_failure_alarm,21028,False,hubplus_firmware_update_failure_alarm,False,,,
21029,hubplus_fw_error_inval_alarm,21029,False,hubplus_fw_error_inval_alarm,False,,,
21030,hubplus_fw_error_spi_bsy_alarm,21030,False,hubplus_fw_error_spi_bsy_alarm,False,,,
21031,hubplus_fw_error_spi_inval_cs_alarm,21031,False,hubplus_fw_error_spi_inval_cs_alarm,False,,,
21032,hubplus_fw_error_spi_alarm,21032,False,hubplus_fw_error_spi_alarm,False,,,
21033,hubplus_fw_error_flash_w_key_alarm,21033,False,hubplus_fw_error_flash_w_key_alarm,False,,,
21034,hubplus_fw_error_flash_r_alarm,21034,False,hubplus_fw_error_flash_r_alarm,False,,,
21035,hubplus_fw_error_flash_crc_alarm,21035,False,hubplus_fw_error_flash_crc_alarm,False,,,
21036,hubplus_fw_error_flash_w_alarm,21036,False,hubplus_fw_error_flash_w_alarm,False,,,
21037,hubplus_fw_error_eeprom_alarm,21037,False,hubplus_fw_error_eeprom_alarm,False,,,
21038,hubplus_fw_error_eeprom_r_alarm,21038,False,hubplus_fw_error_eeprom_r_alarm,False,,,
21039,hubplus_fw_error_eeprom_w_alarm,21039,False,hubplus_fw_error_eeprom_w_alarm,False,,,
21040,hubplus_fw_error_led_drv_alarm,21040,False,hubplus_fw_error_led_drv_alarm,False,,,
21041,hubplus_fw_error_mbs_alarm,21041,False,hubplus_fw_error_mbs_alarm,False,,,
21042,hubplus_fw_error_btldr_en_key_alarm,21042,False,hubplus_fw_error_btldr_en_key_alarm,False,,,
21043,hubplus_fw_error_btldr_already_alarm,21043,False,hubplus_fw_error_btldr_already_alarm,False,,,
21044,hubplus_fw_error_btldr_data_ready_alarm,21044,False,hubplus_fw_error_btldr_data_ready_alarm,False,,,
21045,hubplus_fw_error_btldr_rsp_ready_alarm,21045,False,hubplus_fw_error_btldr_rsp_ready_alarm,False,,,
21046,hubplus_fw_error_contactor_protect_alarm,21046,False,hubplus_fw_error_contactor_protect_alarm,False,,,
21047,hubplus_fw_error_unknown_alarm,21047,False,hubplus_fw_error_unknown_alarm,False,,,
21048,hubplus_event_contactor_opened_alarm,21048,False,hubplus_event_contactor_opened_alarm,False,,,
21049,hubplus_event_contactor_closed_alarm,21049,False,hubplus_event_contactor_closed_alarm,False,,,
21050,hubplus_event_contactor_moved_alarm,21050,False,hubplus_event_contactor_moved_alarm,False,,,
21051,hubplus_event_grid_phase_loss_alarm,21051,False,hubplus_event_grid_phase_loss_alarm,False,,,
21052,hubplus_event_load_phase_loss_alarm,21052,False,hubplus_event_load_phase_loss_alarm,False,,,
21053,hubplus_event_main_over_volt_alarm,21053,False,hubplus_event_main_over_volt_alarm,False,,,
21054,hubplus_event_main_under_volt_alarm,21054,False,hubplus_event_main_under_volt_alarm,False,,,
21055,hubplus_event_rpo_activated_alarm,21055,True,Remote power off button pressed,True,Remote power off button pressed,The Remote power off button may have been pressed,"Pull remote shutdown push-button. Rebool inverter by pressing the 'on/off' button for a few seconds until you see 'Off' in the display, then press the on/of button again."
21056,hubplus_event_midc_reboot_alarm,21056,False,hubplus_event_midc_reboot_alarm,False,,,
21057,hubplus_event_wdt_reboot_alarm,21057,False,hubplus_event_wdt_reboot_alarm,False,,,
21058,hubplus_event_uart_timeout_alarm,21058,False,hubplus_event_uart_timeout_alarm,False,,,
21059,hubplus_state_grid_meter_voltage_out_range_alarm,21059,False,hubplus_state_grid_meter_voltage_out_range_alarm,False,,,
21060,hubplus_state_grid_meter_phase_loss_alarm,21060,False,hubplus_state_grid_meter_phase_loss_alarm,False,,,
22000,storage_inv_under_temperature_alarm,22000,False,storage_inv_under_temperature_alarm,False,,,
22001,storage_inv_over_temperature_alarm,22001,False,storage_inv_over_temperature_alarm,False,,,
22002,f1_ac_output_undervoltage_shutdown_alarm,22002,False,f1_ac_output_undervoltage_shutdown_alarm,False,,,
22003,f2_ac_output_overvoltage_shutdown_alarm,22003,False,f2_ac_output_overvoltage_shutdown_alarm,False,,,
22004,f17_ac1_l1_backfeed_fault_alarm,22004,False,f17_ac1_l1_backfeed_fault_alarm,False,,,
22005,f18_ac1_l2_backfeed_fault_alarm,22005,False,f18_ac1_l2_backfeed_fault_alarm,False,,,
22006,f19_ac2_l1_backfeed_fault_alarm,22006,False,f19_ac2_l1_backfeed_fault_alarm,False,,,
22007,f20_ac2_l2_backfeed_fault_alarm,22007,False,f20_ac2_l2_backfeed_fault_alarm,False,,,
22008,f21_ac_l1l2_backfeed_fault_alarm,22008,False,f21_ac_l1l2_backfeed_fault_alarm,False,,,
22009,f22_ac_l1_weld_backfeed_fault_alarm,22009,False,f22_ac_l1_weld_backfeed_fault_alarm,False,,,
22010,f23_antiislanding_fault_over_freq_alarm,22010,False,f23_antiislanding_fault_over_freq_alarm,False,,,
22011,f24_antiislanding_fault_under_freq_alarm,22011,False,f24_antiislanding_fault_under_freq_alarm,False,,,
22012,f25_antiislanding_over_freq_alarm,22012,False,f25_antiislanding_over_freq_alarm,False,,,
22013,f26_antiislanding_under_freq_alarm,22013,False,f26_antiislanding_under_freq_alarm,False,,,
22014,f27_antiislanding_l1_over_voltage_alarm,22014,False,f27_antiislanding_l1_over_voltage_alarm,False,,,
22015,f28_antiislanding_l2_over_voltage_alarm,22015,False,f28_antiislanding_l2_over_voltage_alarm,False,,,
22016,f29_antiislanding_over_voltage_alarm,22016,False,f29_antiislanding_over_voltage_alarm,False,,,
22017,f30_antiislanding_l1l2_over_voltage_alarm,22017,False,f30_antiislanding_l1l2_over_voltage_alarm,False,,,
22018,f31_antiislanding_l1_over_voltage_slow_alarm,22018,False,f31_antiislanding_l1_over_voltage_slow_alarm,False,,,
22019,f32_antiislanding_l2_over_voltage_slow_alarm,22019,False,f32_antiislanding_l2_over_voltage_slow_alarm,False,,,
22020,f33_antiislanding_l1l2_over_voltage_slow_alarm,22020,False,f33_antiislanding_l1l2_over_voltage_slow_alarm,False,,,
22021,f34_antiislanding_l1_under_voltage_slow_alarm,22021,False,f34_antiislanding_l1_under_voltage_slow_alarm,False,,,
22022,f35_antiislanding_l2_under_voltage_slow_alarm,22022,False,f35_antiislanding_l2_under_voltage_slow_alarm,False,,,
22023,f36_antiislanding_l1l2_under_voltage_slow_alarm,22023,False,f36_antiislanding_l1l2_under_voltage_slow_alarm,False,,,
22024,f37_antiislanding_l1_under_voltage_fast_alarm,22024,False,f37_antiislanding_l1_under_voltage_fast_alarm,False,,,
22025,f38_antiislanding_l2_under_voltage_fast_alarm,22025,False,f38_antiislanding_l2_under_voltage_fast_alarm,False,,,
22026,f39_antiislanding_under_voltage_fast_alarm,22026,False,f39_antiislanding_under_voltage_fast_alarm,False,,,
22027,f40_antiislanding_l1l2_under_voltage_fast_alarm,22027,False,f40_antiislanding_l1l2_under_voltage_fast_alarm,False,,,
22028,f41_aps_under_voltage_alarm,22028,False,f41_aps_under_voltage_alarm,False,,,
22029,f42_aps_over_voltage_alarm,22029,False,f42_aps_over_voltage_alarm,False,,,
22030,f44_battery_over_temperature_alarm,22030,False,f44_battery_over_temperature_alarm,False,,,
22031,f45_capacitor_over_temperature_alarm,22031,False,f45_capacitor_over_temperature_alarm,False,,,
22032,f46_controller_error_alarm,22032,False,f46_controller_error_alarm,False,,,
22033,f47_dc_under_voltage_immediate_alarm,22033,False,f47_dc_under_voltage_immediate_alarm,False,,,
22034,f48_dc_under_voltage_shutdown_alarm,22034,False,f48_dc_under_voltage_shutdown_alarm,False,,,
22035,f49_dc_over_voltage_shutdown_alarm,22035,False,f49_dc_over_voltage_shutdown_alarm,False,,,
22036,f51_eeprom_error_alarm,22036,False,f51_eeprom_error_alarm,False,,,
22037,f52_eeprom_error_cal_fail_alarm,22037,False,f52_eeprom_error_cal_fail_alarm,False,,,
22038,f53_eeprom_error_config_fail_alarm,22038,False,f53_eeprom_error_config_fail_alarm,False,,,
22039,f54_eeprom_error_default_fail_alarm,22039,False,f54_eeprom_error_default_fail_alarm,False,,,
22040,f55_eeprom_error_log_fail_alarm,22040,False,f55_eeprom_error_log_fail_alarm,False,,,
22041,f56_eeprom_error_strings_fail_alarm,22041,False,f56_eeprom_error_strings_fail_alarm,False,,,
22042,f57_fet1_over_temperature_shutdown_alarm,22042,False,f57_fet1_over_temperature_shutdown_alarm,False,,,
22043,f58_fet2_over_temperature_shutdown_alarm,22043,False,f58_fet2_over_temperature_shutdown_alarm,False,,,
22044,f59_configuration_copy_error_alarm,22044,False,f59_configuration_copy_error_alarm,False,,,
22045,f60_invalid_input_alarm,22045,False,f60_invalid_input_alarm,False,,,
22046,f61_invalid_warning_alarm,22046,False,f61_invalid_warning_alarm,False,,,
22047,f62_invalid_interrupt_alarm,22047,False,f62_invalid_interrupt_alarm,False,,,
22048,f63_ac_overload_primary_alarm,22048,False,f63_ac_overload_primary_alarm,False,,,
22049,f64_ac_overload_secondary_1s_alarm,22049,False,f64_ac_overload_secondary_1s_alarm,False,,,
22050,f65_ac_overload_2s_alarm,22050,False,f65_ac_overload_2s_alarm,False,,,
22051,f66_system_configuration_error_alarm,22051,False,f66_system_configuration_error_alarm,False,,,
22052,f67_watchdog_reset_alarm,22052,False,f67_watchdog_reset_alarm,False,,,
22053,f68_transformer_over_temperature_alarm,22053,False,f68_transformer_over_temperature_alarm,False,,,
22054,f69_synchronization_signal_fault_alarm,22054,False,f69_synchronization_signal_fault_alarm,False,,,
22055,f70_3_phase_configuration_fault_alarm,22055,False,f70_3_phase_configuration_fault_alarm,False,,,
22056,f90_external_bms_disconnected_alarm,22056,False,f90_external_bms_disconnected_alarm,False,,,
22057,f71_battery_discharge_over_current_alarm,22057,False,f71_battery_discharge_over_current_alarm,False,,,
22058,f72_external_contactor_malfunction_alarm,22058,False,f72_external_contactor_malfunction_alarm,False,,,
22059,f73_battery_charge_over_current_alarm,22059,False,f73_battery_charge_over_current_alarm,False,,,
22060,f74_battery_under_voltage_alarm,22060,False,f74_battery_under_voltage_alarm,False,,,
22061,f75_battery_over_voltage_alarm,22061,False,f75_battery_over_voltage_alarm,False,,,
22062,f91_soc_level_lost_alarm,22062,False,f91_soc_level_lost_alarm,False,,,
22063,f92_gateway_comms_lost_alarm,22063,False,f92_gateway_comms_lost_alarm,False,,,
22064,f93_sunspec_controller_comms_lost_alarm,22064,False,f93_sunspec_controller_comms_lost_alarm,False,,,
22065,storage_inv_firmware_update_failure_alarm,22065,False,storage_inv_firmware_update_failure_alarm,False,,,
22066,storage_inv_communication_outage_alarm,22066,False,storage_inv_communication_outage_alarm,False,,,
22067,storage_inv_microgrid_alarm,22067,False,storage_inv_microgrid_alarm,False,,,
22068,storage_inv_microgrid_overload_alarm,22068,False,storage_inv_microgrid_overload_alarm,False,,,
23000,battery_low_state_of_charge_alarm,23000,False,battery_low_state_of_charge_alarm,False,,,
23001,battery_low_state_of_health_alarm,23001,False,battery_low_state_of_health_alarm,False,,,
23002,battery_communication_outage_alarm,23002,False,battery_communication_outage_alarm,False,,,
23003,battery_under_voltage_alarm,23003,True,Battery internal fault,True,Battery internal fault,A battery internal fault occurred,"Reboot both batteries to clear this fault. If the problem persists, please contact SunPower"
23004,battery_over_voltage_alarm,23004,True,Battery internal fault,True,Battery internal fault,A battery internal fault occurred,"Reboot both batteries to clear this fault. If the problem persists, please contact SunPower"
23005,battery_over_current_during_charge_alarm,23005,True,Battery internal fault,True,Battery internal fault,A battery internal fault occurred,"Reboot both batteries to clear this fault. If the problem persists, please contact SunPower"
